address,tokenId,dateCreated
ab3627317c43d394eb171170f818153b976d28a3,1310,2018-12-24 15:13:39.954926+01
39cc9c86e67baf2129b80fe3414c397492ea8026,1311,2018-12-24 22:06:09.470187+01
16aac3c06f7e4da97c29d0f14126517e37b9f43f,1313,2018-12-25 00:02:27.710911+01
191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,1311,2018-12-25 06:14:07.013276+01
576a655161b5502dcf40602be1f3519a89b71658,1308,2018-12-25 23:25:44.776367+01
7f67e80272d6349a70acd0a6d0dc169292431020,1315,2018-12-26 12:34:30.752413+01
7f67e80272d6349a70acd0a6d0dc169292431020,1316,2018-12-26 12:45:41.715467+01
7f67e80272d6349a70acd0a6d0dc169292431020,1317,2018-12-26 12:52:52.797966+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1314,2018-12-26 13:52:54.645235+01
01cb023186cab05220554ee75b4d69921dd051f1,1023,2018-12-26 15:33:50.056696+01
576a655161b5502dcf40602be1f3519a89b71658,1314,2018-12-28 13:46:08.196916+01
7f67e80272d6349a70acd0a6d0dc169292431020,1319,2018-12-28 14:30:30.838224+01
7f67e80272d6349a70acd0a6d0dc169292431020,1320,2018-12-28 14:55:38.481755+01
7f67e80272d6349a70acd0a6d0dc169292431020,1321,2018-12-28 15:11:01.287217+01
337101def3eeb6f06e071efe02216274507937bb,1318,2018-12-28 19:29:52.823496+01
337101def3eeb6f06e071efe02216274507937bb,113,2018-12-28 19:34:57.477404+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1324,2018-12-29 09:49:34.562024+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,113,2018-12-29 05:33:27.707516+01
7f67e80272d6349a70acd0a6d0dc169292431020,1325,2018-12-29 11:21:27.738005+01
7f67e80272d6349a70acd0a6d0dc169292431020,1326,2018-12-29 11:21:21.790723+01
f8b32d30ac6ab3030595432533d7836fd76b078d,1324,2018-12-29 16:28:29.761209+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1295,2018-12-29 19:07:28.765191+01
7f67e80272d6349a70acd0a6d0dc169292431020,1327,2018-12-29 19:31:02.296789+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1328,2018-12-29 20:57:08.966254+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1329,2018-12-29 21:39:43.966478+01
576a655161b5502dcf40602be1f3519a89b71658,1329,2018-12-30 01:41:35.641635+01
576a655161b5502dcf40602be1f3519a89b71658,1328,2018-12-30 01:42:05.561052+01
576a655161b5502dcf40602be1f3519a89b71658,1309,2018-12-30 15:02:19.614683+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1331,2018-12-30 15:26:20.387058+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1329,2018-12-30 17:27:36.091555+01
7f67e80272d6349a70acd0a6d0dc169292431020,1333,2018-12-30 18:55:49.96898+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,954,2018-12-30 19:37:33.271471+01
7f67e80272d6349a70acd0a6d0dc169292431020,1335,2018-12-30 21:18:28.505042+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1334,2018-12-30 22:16:44.382757+01
77350e1152efd5f2d807a6124015c629a907155e,1329,2018-12-30 22:31:36.403892+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1337,2018-12-31 00:12:00.593913+01
bc74c3adc2aa6a85bda3eca5b0e235ca08532772,1335,2018-12-31 00:40:33.070397+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1339,2018-12-31 01:28:58.220931+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1338,2018-12-31 01:29:04.460194+01
01cb023186cab05220554ee75b4d69921dd051f1,1339,2018-12-31 03:39:19.221329+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1324,2018-12-31 05:38:26.087889+01
576a655161b5502dcf40602be1f3519a89b71658,1339,2018-12-31 12:50:51.302723+01
576a655161b5502dcf40602be1f3519a89b71658,1338,2018-12-31 12:51:11.005573+01
576a655161b5502dcf40602be1f3519a89b71658,1336,2018-12-31 12:51:23.483133+01
576a655161b5502dcf40602be1f3519a89b71658,1318,2018-12-31 12:52:10.69452+01
6853a596d6d7264d3622546da3b891b6fe17eb82,1331,2018-12-31 15:30:11.373579+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1338,2019-01-01 08:00:29.739652+01
576a655161b5502dcf40602be1f3519a89b71658,1340,2019-01-01 00:57:30.567776+01
576a655161b5502dcf40602be1f3519a89b71658,1055,2019-01-01 11:52:06.049778+01
576a655161b5502dcf40602be1f3519a89b71658,982,2019-01-01 11:52:28.171016+01
576a655161b5502dcf40602be1f3519a89b71658,16,2019-01-01 11:52:55.686114+01
576a655161b5502dcf40602be1f3519a89b71658,9,2019-01-01 11:53:11.551693+01
576a655161b5502dcf40602be1f3519a89b71658,6,2019-01-01 11:53:17.208913+01
7f67e80272d6349a70acd0a6d0dc169292431020,1342,2019-01-01 15:30:15.147136+01
576a655161b5502dcf40602be1f3519a89b71658,1341,2019-01-01 18:11:47.513714+01
576a655161b5502dcf40602be1f3519a89b71658,724,2019-01-01 18:37:53.371571+01
576a655161b5502dcf40602be1f3519a89b71658,1033,2019-01-01 17:31:21.605221+01
576a655161b5502dcf40602be1f3519a89b71658,678,2019-01-01 17:31:47.78755+01
ab3627317c43d394eb171170f818153b976d28a3,1343,2019-01-01 18:49:23.025204+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1341,2019-01-01 13:03:12.07607+01
ae04070d8d10b235a87341a5943ce9d9c94232b6,1297,2019-01-01 20:17:25.577352+01
191bbca32478b3ec3eb58f5569e6a86b8c6d92eb,1323,2019-01-02 07:29:29.174314+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1345,2019-01-02 10:51:44.694504+01
7f67e80272d6349a70acd0a6d0dc169292431020,1346,2019-01-02 12:20:08.264347+01
77350e1152efd5f2d807a6124015c629a907155e,1343,2019-01-02 14:15:02.824762+01
77350e1152efd5f2d807a6124015c629a907155e,1344,2019-01-02 14:15:06.578365+01
77350e1152efd5f2d807a6124015c629a907155e,1208,2019-01-02 14:15:12.188039+01
77350e1152efd5f2d807a6124015c629a907155e,1207,2019-01-02 14:15:14.774364+01
77350e1152efd5f2d807a6124015c629a907155e,999,2019-01-02 14:15:17.711299+01
77350e1152efd5f2d807a6124015c629a907155e,998,2019-01-02 14:15:20.631157+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,91,2019-01-02 14:53:09.985131+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1345,2019-01-02 16:17:27.855442+01
576a655161b5502dcf40602be1f3519a89b71658,1345,2019-01-02 18:00:31.929271+01
16aac3c06f7e4da97c29d0f14126517e37b9f43f,1347,2019-01-02 18:24:13.101729+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1336,2019-01-02 19:17:21.545816+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1340,2019-01-02 19:17:29.85204+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1127,2019-01-02 19:19:11.761665+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1126,2019-01-02 19:19:19.911587+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1318,2019-01-02 20:17:06.481876+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1350,2019-01-02 23:12:55.829511+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1349,2019-01-02 23:13:23.429837+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1348,2019-01-02 23:13:28.585343+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1347,2019-01-02 23:14:46.842412+01
77350e1152efd5f2d807a6124015c629a907155e,1350,2019-01-02 23:30:11.797833+01
77350e1152efd5f2d807a6124015c629a907155e,1349,2019-01-02 23:30:19.111759+01
77350e1152efd5f2d807a6124015c629a907155e,1348,2019-01-02 23:30:25.712965+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1349,2019-01-02 23:45:33.719369+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1348,2019-01-02 23:45:41.105361+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1351,2019-01-02 23:46:06.389513+01
576a655161b5502dcf40602be1f3519a89b71658,761,2019-01-02 23:48:01.484416+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1351,2019-01-02 23:48:11.313061+01
576a655161b5502dcf40602be1f3519a89b71658,1351,2019-01-02 23:48:11.320657+01
576a655161b5502dcf40602be1f3519a89b71658,1348,2019-01-02 23:52:05.500377+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1351,2019-01-03 00:12:52.991818+01
337101def3eeb6f06e071efe02216274507937bb,1351,2019-01-03 10:08:55.149342+01
337101def3eeb6f06e071efe02216274507937bb,1349,2019-01-03 09:49:55.713107+01
ab3627317c43d394eb171170f818153b976d28a3,1348,2019-01-03 15:38:23.744084+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1316,2019-01-03 17:54:59.730898+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1354,2019-01-03 18:06:33.154382+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1288,2019-01-03 18:06:40.354178+01
7f67e80272d6349a70acd0a6d0dc169292431020,1356,2019-01-03 18:19:41.434218+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1237,2019-01-03 19:04:39.33244+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,7,2019-01-03 19:05:38.77011+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1356,2019-01-03 20:08:16.157947+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1357,2019-01-03 20:44:26.529723+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1357,2019-01-03 20:46:33.957884+01
7f67e80272d6349a70acd0a6d0dc169292431020,1358,2019-01-03 20:54:45.377858+01
7f67e80272d6349a70acd0a6d0dc169292431020,1361,2019-01-03 21:16:24.910893+01
7f67e80272d6349a70acd0a6d0dc169292431020,1359,2019-01-03 21:16:30.446804+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,772,2019-01-04 00:42:51.784557+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,583,2019-01-04 00:31:55.724996+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1250,2019-01-04 00:33:29.85536+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1163,2019-01-04 00:37:02.783587+01
60d38778adbbeeac88f741b833cbb9877228eea0,59,2019-01-04 00:58:03.254485+01
60d38778adbbeeac88f741b833cbb9877228eea0,1369,2019-01-04 01:01:42.620001+01
01cb023186cab05220554ee75b4d69921dd051f1,1368,2019-01-04 01:02:46.757277+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1368,2019-01-04 01:04:20.723723+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1370,2019-01-04 01:04:24.669648+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1369,2019-01-04 01:04:35.970713+01
60d38778adbbeeac88f741b833cbb9877228eea0,1361,2019-01-04 01:17:08.217844+01
01cb023186cab05220554ee75b4d69921dd051f1,49,2019-01-04 01:22:08.082675+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1372,2019-01-04 04:16:40.427172+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1373,2019-01-04 04:56:25.554823+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1304,2019-01-04 04:58:46.674491+01
4cc94028024bb109784690d71a4a010241aa6689,550,2019-01-04 10:15:50.22286+01
77350e1152efd5f2d807a6124015c629a907155e,1375,2019-01-04 10:15:57.977866+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,1305,2019-01-04 12:47:52.526452+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,1330,2019-01-04 12:49:25.322631+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,810,2019-01-04 12:49:44.710827+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,849,2019-01-04 12:49:47.237862+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,646,2019-01-04 12:49:49.68807+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,602,2019-01-04 12:49:51.734336+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,1349,2019-01-04 12:49:55.555061+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,85,2019-01-04 12:50:25.549785+01
fce9262f62f564edb7f2aed998ab3a551b5fb0ab,1280,2019-01-04 12:51:37.785805+01
576a655161b5502dcf40602be1f3519a89b71658,1357,2019-01-04 14:03:36.751005+01
576a655161b5502dcf40602be1f3519a89b71658,1375,2019-01-04 14:03:54.023819+01
7f67e80272d6349a70acd0a6d0dc169292431020,1376,2019-01-04 14:06:49.987551+01
7f67e80272d6349a70acd0a6d0dc169292431020,1377,2019-01-04 14:06:53.689581+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1364,2019-01-04 15:12:54.946212+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1375,2019-01-04 15:13:04.366906+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1362,2019-01-04 16:45:47.672552+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1237,2019-01-04 16:46:31.447867+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1380,2019-01-04 18:01:57.513768+01
576a655161b5502dcf40602be1f3519a89b71658,1380,2019-01-04 18:25:51.330032+01
576a655161b5502dcf40602be1f3519a89b71658,1379,2019-01-04 18:25:56.486864+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1380,2019-01-04 18:32:45.40749+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1381,2019-01-04 19:14:03.729357+01
576a655161b5502dcf40602be1f3519a89b71658,1382,2019-01-04 19:17:32.538656+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1382,2019-01-04 19:56:48.188957+01
7f67e80272d6349a70acd0a6d0dc169292431020,1387,2019-01-04 20:55:19.058556+01
7f67e80272d6349a70acd0a6d0dc169292431020,1386,2019-01-04 20:42:19.364424+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1372,2019-01-04 20:43:01.570114+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1384,2019-01-04 20:47:35.330283+01
39cc9c86e67baf2129b80fe3414c397492ea8026,1382,2019-01-04 21:04:59.666037+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1380,2019-01-04 21:51:31.22679+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1379,2019-01-04 21:51:39.172324+01
01cb023186cab05220554ee75b4d69921dd051f1,1338,2019-01-04 23:28:21.53339+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1388,2019-01-04 23:53:49.775297+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1382,2019-01-05 01:29:06.49299+01
01cb023186cab05220554ee75b4d69921dd051f1,1372,2019-01-05 03:31:25.108879+01
b8903d33924b10b9cda7fd9505e395f1ae0b8532,1381,2019-01-05 14:38:05.932471+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,177,2019-01-05 20:48:17.386099+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1383,2019-01-05 20:49:05.355179+01
a4ad045d62a493f0ed883b413866448afb13087c,1385,2019-01-05 22:33:55.635372+01
5cbb31e39ca93ca13d8e9f686bf749b14076bc65,1392,2019-01-06 04:02:11.781673+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1392,2019-01-06 09:26:58.830111+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1391,2019-01-06 11:42:26.234368+01
576a655161b5502dcf40602be1f3519a89b71658,1392,2019-01-06 11:50:26.467268+01
39cc9c86e67baf2129b80fe3414c397492ea8026,1368,2019-01-06 20:40:30.925114+01
39cc9c86e67baf2129b80fe3414c397492ea8026,1361,2019-01-06 20:40:56.339416+01
39cc9c86e67baf2129b80fe3414c397492ea8026,1171,2019-01-06 20:42:03.038909+01
5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1375,2019-01-06 21:56:14.548407+01
f8b32d30ac6ab3030595432533d7836fd76b078d,1393,2019-01-06 23:02:19.550104+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1400,2019-01-07 08:46:12.709682+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1394,2019-01-06 23:48:53.859057+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1396,2019-01-07 08:46:40.145018+01
576a655161b5502dcf40602be1f3519a89b71658,1401,2019-01-07 00:56:14.27733+01
01cb023186cab05220554ee75b4d69921dd051f1,1375,2019-01-07 02:05:31.282977+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1401,2019-01-07 02:21:02.960765+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1397,2019-01-07 08:58:48.65461+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1399,2019-01-07 08:46:19.9777+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1398,2019-01-07 09:02:45.326758+01
576a655161b5502dcf40602be1f3519a89b71658,1383,2019-01-07 12:37:04.486167+01
576a655161b5502dcf40602be1f3519a89b71658,937,2019-01-07 10:58:08.761218+01
576a655161b5502dcf40602be1f3519a89b71658,37,2019-01-07 12:36:21.230979+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1376,2019-01-07 14:31:19.756261+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1396,2019-01-07 21:03:49.564131+01
ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1395,2019-01-07 16:49:54.07187+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1402,2019-01-07 18:47:12.093895+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1393,2019-01-07 21:04:23.271451+01
b8903d33924b10b9cda7fd9505e395f1ae0b8532,1391,2019-01-07 22:16:25.001773+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1403,2019-01-07 22:23:07.988577+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1391,2019-01-07 22:31:27.048534+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1271,2019-01-07 22:32:50.105469+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1381,2019-01-07 22:33:02.03934+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1404,2019-01-07 22:33:32.764645+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1044,2019-01-07 22:40:24.550202+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1394,2019-01-07 23:31:32.744213+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1393,2019-01-07 23:06:10.037188+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1406,2019-01-07 23:10:49.692558+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1406,2019-01-07 23:31:22.578691+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1169,2019-01-07 23:32:43.462296+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1227,2019-01-07 23:32:54.884296+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,931,2019-01-07 23:33:04.345156+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1112,2019-01-07 23:33:13.452442+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,135,2019-01-08 01:51:46.155548+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1363,2019-01-08 00:20:12.738942+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1108,2019-01-08 01:58:15.041226+01
9b794360b929c58f9c2b58e9b722136b5f0788dd,1409,2019-01-08 04:01:17.9746+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1409,2019-01-08 04:26:00.288301+01
865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1385,2019-01-08 11:46:36.481152+01
865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1383,2019-01-08 11:46:42.120834+01
865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1381,2019-01-08 12:38:20.292239+01
7f67e80272d6349a70acd0a6d0dc169292431020,1413,2019-01-08 12:57:51.484026+01
865c2f85c9fea1c6ac7f53de07554d68cb92ed88,847,2019-01-08 13:00:57.563144+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1412,2019-01-08 13:39:54.18431+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1403,2019-01-08 14:03:23.353324+01
ab3627317c43d394eb171170f818153b976d28a3,1415,2019-01-08 17:18:35.797488+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1413,2019-01-08 17:27:17.275228+01
60d38778adbbeeac88f741b833cbb9877228eea0,583,2019-01-08 19:01:10.854206+01
576a655161b5502dcf40602be1f3519a89b71658,1385,2019-01-08 19:02:27.417602+01
337101def3eeb6f06e071efe02216274507937bb,1037,2019-01-08 19:05:48.020445+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1272,2019-01-08 17:37:03.545061+01
337101def3eeb6f06e071efe02216274507937bb,1410,2019-01-08 19:15:28.453079+01
337101def3eeb6f06e071efe02216274507937bb,603,2019-01-08 19:57:39.77005+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1417,2019-01-08 20:24:30.348897+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,847,2019-01-08 20:58:36.105417+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1416,2019-01-08 22:56:42.31008+01
a4ad045d62a493f0ed883b413866448afb13087c,1417,2019-01-08 22:22:14.501899+01
a4ad045d62a493f0ed883b413866448afb13087c,1415,2019-01-08 22:27:41.778118+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1419,2019-01-08 22:59:05.368368+01
01cb023186cab05220554ee75b4d69921dd051f1,1391,2019-01-08 23:05:20.677622+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1420,2019-01-08 23:16:01.786587+01
576a655161b5502dcf40602be1f3519a89b71658,1104,2019-01-08 23:36:29.517533+01
4af4aebe930e938fa11ad28cd2c88645cce739a1,1420,2019-01-09 00:06:39.524554+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,1401,2019-01-09 01:12:57.832425+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1416,2019-01-09 03:14:11.450238+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1420,2019-01-09 03:31:18.683533+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1409,2019-01-09 03:36:21.787053+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1422,2019-01-09 03:37:38.640985+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1421,2019-01-09 03:38:04.906395+01
da5e56e6a41230ed87f39b7c65ede7a8373de403,1422,2019-01-09 03:55:16.808567+01
77350e1152efd5f2d807a6124015c629a907155e,1401,2019-01-09 10:15:11.396305+01
576a655161b5502dcf40602be1f3519a89b71658,719,2019-01-09 11:50:39.016268+01
576a655161b5502dcf40602be1f3519a89b71658,583,2019-01-09 11:50:47.115105+01
7f67e80272d6349a70acd0a6d0dc169292431020,1424,2019-01-09 17:24:10.380952+01
337101def3eeb6f06e071efe02216274507937bb,1421,2019-01-09 16:00:42.290484+01
ab3627317c43d394eb171170f818153b976d28a3,1423,2019-01-09 18:01:01.338907+01
ab3627317c43d394eb171170f818153b976d28a3,1420,2019-01-09 18:01:23.186698+01
ab3627317c43d394eb171170f818153b976d28a3,1407,2019-01-09 18:02:55.735361+01
ab3627317c43d394eb171170f818153b976d28a3,1393,2019-01-09 18:03:15.840765+01
ab3627317c43d394eb171170f818153b976d28a3,1419,2019-01-09 18:03:53.524991+01
7f67e80272d6349a70acd0a6d0dc169292431020,1425,2019-01-09 18:46:36.205835+01
671b6b6a60c60c21a1ff5f1564d2e8726bb12b66,1426,2019-01-09 19:41:54.455317+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1423,2019-01-09 19:45:23.745341+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,34,2019-01-09 22:11:00.090352+01
576a655161b5502dcf40602be1f3519a89b71658,1428,2019-01-09 22:29:44.32428+01
21316e6a4f0af45e5f1503984e83b10c53b177d8,1427,2019-01-09 22:33:16.747679+01
337101def3eeb6f06e071efe02216274507937bb,1280,2019-01-09 22:38:19.974787+01
337101def3eeb6f06e071efe02216274507937bb,967,2019-01-09 22:47:42.978142+01
337101def3eeb6f06e071efe02216274507937bb,1427,2019-01-09 23:30:46.083632+01
337101def3eeb6f06e071efe02216274507937bb,1242,2019-01-09 23:46:38.819385+01
337101def3eeb6f06e071efe02216274507937bb,1163,2019-01-09 23:46:47.639677+01
337101def3eeb6f06e071efe02216274507937bb,1426,2019-01-09 23:52:12.773755+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1427,2019-01-10 00:03:11.716988+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1426,2019-01-10 00:03:30.160637+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1422,2019-01-10 00:03:55.645454+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1409,2019-01-10 01:00:48.148308+01
c7149e861a03454ccb66b552797a05c8d98994ba,1426,2019-01-10 05:03:18.002671+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1426,2019-01-10 06:21:39.472423+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1430,2019-01-10 06:24:15.840804+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1427,2019-01-10 06:24:24.171684+01
66f174184b24b3dafa63c4c716c4fb9d251d598e,1411,2019-01-10 06:26:07.409598+01
b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1427,2019-01-10 07:02:36.136479+01
b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1420,2019-01-10 07:03:42.87507+01
b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1368,2019-01-10 07:04:39.28325+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1436,2019-01-10 08:52:18.897136+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1426,2019-01-10 08:52:33.147132+01
e13d4abee4b304b67c52a56871141cad1b833aa7,1194,2019-01-10 08:56:34.127219+01
77350e1152efd5f2d807a6124015c629a907155e,1438,2019-01-10 11:18:42.179292+01
bc74c3adc2aa6a85bda3eca5b0e235ca08532772,1437,2019-01-10 11:58:54.026966+01
bc74c3adc2aa6a85bda3eca5b0e235ca08532772,1360,2019-01-10 11:59:49.104727+01
01cb023186cab05220554ee75b4d69921dd051f1,1370,2019-01-10 12:20:48.516834+01
ae04070d8d10b235a87341a5943ce9d9c94232b6,1437,2019-01-10 12:52:40.621653+01
ae04070d8d10b235a87341a5943ce9d9c94232b6,1436,2019-01-10 12:53:20.479062+01
337101def3eeb6f06e071efe02216274507937bb,1441,2019-01-10 14:32:49.557995+01
337101def3eeb6f06e071efe02216274507937bb,1411,2019-01-10 15:25:03.108064+01
7f67e80272d6349a70acd0a6d0dc169292431020,1442,2019-01-10 15:56:34.273619+01
7f67e80272d6349a70acd0a6d0dc169292431020,1443,2019-01-10 15:59:09.535987+01
7f67e80272d6349a70acd0a6d0dc169292431020,1444,2019-01-10 16:00:22.606854+01
337101def3eeb6f06e071efe02216274507937bb,994,2019-01-10 16:29:32.582825+01
337101def3eeb6f06e071efe02216274507937bb,1263,2019-01-10 16:33:52.90742+01
576a655161b5502dcf40602be1f3519a89b71658,1441,2019-01-10 17:18:11.831267+01
981276d81272f7cd8808701645741db1abacad56,1427,2019-01-10 18:29:57.842172+01
